volunteer_id,year,college_code,college_name,major_name,history_college_name,history_major_name,history_lowest_score,history_lowest_rank,history_source_page,match_level
0001-034,2024,0001,浙江大学(“双一流”建设高校),机器人工程,浙江大学,机器人工程(荣誉项目班),700,259.0,12,base
0001-034,2025,0001,浙江大学(“双一流”建设高校),机器人工程,浙江大学,机器人工程(荣誉项目班),692,394.0,12,base
0004-045,2023,0004,浙江师范大学(省重点建设高校),生物科学(师范),浙江师范大学,生物科学(初阳学院),637,20809.0,13,base
0008-022,2023,0008,浙江理工大学(省重点建设高校),国际经济与贸易(跨境电商与金融),浙江理工大学,国际经济与贸易(英文授课班),598,54130.0,15,base
0008-022,2024,0008,浙江理工大学(省重点建设高校),国际经济与贸易(跨境电商与金融),浙江理工大学,国际经济与贸易(英文授课班),607,46155.0,15,base
0008-022,2025,0008,浙江理工大学(省重点建设高校),国际经济与贸易(跨境电商与金融),浙江理工大学,国际经济与贸易(英文授课班),604,47841.0,15,base
0008-030,2025,0008,浙江理工大学(省重点建设高校),机械设计制造及其自动化,浙江理工大学,自动化,608,43036.0,15,contains_unique
0009-042,2023,0009,温州医科大学(省重点建设高校),中药学,温州医科大学,药学(生物药学创新实验班),619,34230.0,16,contains_unique
0013-031,2023,0013,中国计量大学(省市共建重点高校),质量管理工程,中国计量大学,质量管理工程(卓越工程师),594,58441.0,18,base
0015-046,2023,0015,浙江科技大学,工商管理类(中德联合培养),浙江科技学院,工商管理类,567,87940.0,19,base
0015-046,2024,0015,浙江科技大学,工商管理类(中德联合培养),浙江科技大学,工商管理类,586,68663.0,19,base
0020-010,2025,0020,杭州师范大学(省重点建设高校),小学教育(师范),杭州师范大学,小学教育(经亨颐实验班)(师范),620,31899.0,22,base
0020-011,2025,0020,杭州师范大学(省重点建设高校),学前教育(师范),杭州师范大学,学前教育(经亨颐实验班)(师范),605,46652.0,22,base
0020-012,2025,0020,杭州师范大学(省重点建设高校),特殊教育(师范),杭州师范大学,特殊教育(经亨颐实验班)(师范),612,39161.0,22,base
0020-014,2025,0020,杭州师范大学(省重点建设高校),教育技术学(师范),杭州师范大学,教育技术学(经亨颐实验班)(师范),595,57221.0,22,base
0020-022,2023,0020,杭州师范大学(省重点建设高校),数学与应用数学(师范),杭州师范大学,数学与应用数学(经亨颐实验班)(师范),622,31492.0,22,base
0020-022,2024,0020,杭州师范大学(省重点建设高校),数学与应用数学(师范),杭州师范大学,数学与应用数学(经亨颐实验班)(师范),600,53053.0,22,base
0020-022,2025,0020,杭州师范大学(省重点建设高校),数学与应用数学(师范),杭州师范大学,数学与应用数学(经亨颐实验班)(师范),597,54882.0,22,base
0020-028,2024,0020,杭州师范大学(省重点建设高校),高分子材料与工程,杭州师范大学,高分子材料与工程(中外合作办学),560,98609.0,22,base
0021-039,2023,0021,湖州师范大学,生物科学,湖州师范学院,生物科学(师范),588,65431.0,23,base
0021-039,2024,0021,湖州师范大学,生物科学,湖州师范学院,生物科学(师范),490,179697.0,23,base
0021-039,2025,0021,湖州师范大学,生物科学,湖州师范学院,生物科学(师范),550,111781.0,23,base
0022-032,2023,0022,绍兴大学,电气工程及其自动化,绍兴文理学院,自动化,566,88505.0,23,contains_unique
0022-032,2024,0022,绍兴大学,电气工程及其自动化,绍兴文理学院,自动化,559,99972.0,23,contains_unique
0022-032,2025,0022,绍兴大学,电气工程及其自动化,绍兴文理学院,自动化,563,95874.0,23,contains_unique
0022-035,2023,0022,绍兴大学,物理学,绍兴文理学院,物理学(师范),563,91864.0,23,base
0022-035,2024,0022,绍兴大学,物理学,绍兴文理学院,物理学(师范),546,115327.0,23,base
0022-035,2025,0022,绍兴大学,物理学,绍兴文理学院,物理学(师范),552,109820.0,23,base
0023-050,2023,0023,台州学院,环境生态工程(中外合作办学),台州学院,环境生态工程,556,99808.0,24,base
0023-050,2024,0023,台州学院,环境生态工程(中外合作办学),台州学院,环境生态工程,515,151546.0,24,base
0023-050,2025,0023,台州学院,环境生态工程(中外合作办学),台州学院,环境生态工程,532,133807.0,24,base
0023-052,2023,0023,台州学院,应用化学(中外合作办学),台州学院,应用化学,556,99507.0,24,base
0023-052,2024,0023,台州学院,应用化学(中外合作办学),台州学院,应用化学,511,156342.0,24,base
0023-052,2025,0023,台州学院,应用化学(中外合作办学),台州学院,应用化学,533,133324.0,24,base
0027-025,2024,0027,浙江传媒学院,戏剧影视文学(视听创写卓越人才班),浙江传媒学院,戏剧影视文学,589,66064.0,25,base
0027-025,2025,0027,浙江传媒学院,戏剧影视文学(视听创写卓越人才班),浙江传媒学院,戏剧影视文学,583,71618.0,25,base
0027-026,2023,0027,浙江传媒学院,编辑出版学(国际版权运营卓越人才班),浙江传媒学院,编辑出版学,592,60942.0,25,base
0027-026,2024,0027,浙江传媒学院,编辑出版学(国际版权运营卓越人才班),浙江传媒学院,编辑出版学,599,54574.0,25,base
0027-026,2025,0027,浙江传媒学院,编辑出版学(国际版权运营卓越人才班),浙江传媒学院,编辑出版学,592,61362.0,25,base
0027-047,2023,0027,浙江传媒学院,广播电视学(视听传播卓越人才班),浙江传媒学院,广播电视学,607,45273.0,25,base
0027-047,2024,0027,浙江传媒学院,广播电视学(视听传播卓越人才班),浙江传媒学院,广播电视学,609,44370.0,25,base
0033-043,2023,0033,浙江树人学院,物业管理(中外合作办学),浙江树人学院( 民办学校),物业管理,523,137287.0,27,base
0033-043,2024,0033,浙江树人学院,物业管理(中外合作办学),浙江树人学院( 民办学校),物业管理,539,124108.0,27,base
0033-043,2025,0033,浙江树人学院,物业管理(中外合作办学),浙江树人学院( 民办学校),物业管理,540,124334.0,27,base
0038-011,2023,0038,丽水学院,电气工程及其自动化,丽水学院,自动化,549,107875.0,28,contains_unique
0038-011,2024,0038,丽水学院,电气工程及其自动化,丽水学院,自动化,536,126830.0,28,contains_unique
0044-534,2023,0044,浙江工贸职业技术学院,工业机器人技术,浙江工贸职业技术学院,工业机器人技术(中外合作办学),416,234044.0,30,base
0044-534,2024,0044,浙江工贸职业技术学院,工业机器人技术,浙江工贸职业技术学院,工业机器人技术(中外合作办学),445,220346.0,30,base
0044-534,2025,0044,浙江工贸职业技术学院,工业机器人技术,浙江工贸职业技术学院,工业机器人技术(中外合作办学),459,213920.0,30,base
0060-525,2023,0060,杭州职业技术大学,电气自动化技术(中外合作办学),杭州职业技术学院,电气自动化技术,500,161965.0,35,base
0061-504,2023,0061,金华职业技术大学,应用电子技术(中外合作办学),金华职业技术学院,应用电子技术,509,152167.0,35,base
0075-523,2023,0075,台州科技职业学院,旅游管理(中外合作办学),台州科技职业学院,旅游管理,431,224128.0,41,base
0075-523,2024,0075,台州科技职业学院,旅游管理(中外合作办学),台州科技职业学院,旅游管理,445,220264.0,41,base
0093-007,2023,0093,浙江师范大学行知学院,法学,浙江师范大学行知学院( 独立学院),"法学(法学,与汉语言复合班,与工管复合班)",544,113685.0,44,base
0093-007,2024,0093,浙江师范大学行知学院,法学,浙江师范大学行知学院( 独立学院),"法学(法学,与汉语言复合班,与工管复合班)",561,98188.0,44,base
0093-007,2025,0093,浙江师范大学行知学院,法学,浙江师范大学行知学院( 独立学院),"法学(法学,涉外法治复合班,数字法学复合班)",560,100174.0,45,base
0122-017,2025,0122,绍兴理工学院,机械设计制造及其自动化,绍兴理工学院,自动化,539,125269.0,50,contains_unique
0126-019,2023,0126,温州商学院,英语,温州商学院( 民办学校),商务英语,402,242436.0,49,contains_unique
0126-019,2024,0126,温州商学院,英语,温州商学院( 民办学校),商务英语,400,247979.0,50,contains_unique
0126-019,2025,0126,温州商学院,英语,温州商学院( 民办学校),商务英语,385,261698.0,51,contains_unique
0199-503,2023,0199,浙江药科职业大学,药物制剂技术(中外合作办学),浙江药科职业大学,药物制剂技术,499,163717.0,52,base
0199-503,2024,0199,浙江药科职业大学,药物制剂技术(中外合作办学),浙江药科职业大学,药物制剂技术,515,152492.0,52,base
1102-019,2025,1102,北京城市学院,传播学,北京城市学院( 民办学校),传播学(国际课程班),531,136145.0,54,base
1102-020,2025,1102,北京城市学院,金融学,北京城市学院( 民办学校),金融学(国际课程班),565,93799.0,54,base
1102-021,2025,1102,北京城市学院,会计学,北京城市学院( 民办学校),会计学(国际课程班),570,87443.0,54,base
1104-006,2024,1104,北京大学医学部(“双一流”建设高校),预防医学(七年制本硕连读),北京大学医学部,预防医学物理&化学1七年医药学,700,257.0,53,contains_unique
1104-007,2024,1104,北京大学医学部(“双一流”建设高校),药学(六年制本硕连读),北京大学医学部,预防医学物理&化学1七年医药学,700,257.0,53,contains_unique
1105-005,2023,1105,北京第二外国语学院,德语(中德高级翻译人才培养实验班),北京第二外国语学院,德语(人文交流),637,20784.0,53,base
1105-005,2024,1105,北京第二外国语学院,德语(中德高级翻译人才培养实验班),北京第二外国语学院,德语,634,22575.0,53,base
1105-005,2025,1105,北京第二外国语学院,德语(中德高级翻译人才培养实验班),北京第二外国语学院,德语(智能语言服务方向),625,27645.0,54,base
1106-005,2023,1106,北京第二外国语学院中瑞酒店管理学院,健康服务与管理,北京第二外国语学院中瑞酒店管理学院( 独立学院),健康服务与管理(中日联合培养),500,162423.0,53,base
1106-005,2024,1106,北京第二外国语学院中瑞酒店管理学院,健康服务与管理,北京第二外国语学院中瑞酒店管理学院( 独立学院),健康服务与管理(中日联合培养),574,83101.0,53,base
1106-006,2025,1106,北京第二外国语学院中瑞酒店管理学院,金融学(酒店资产管理),北京第二外国语学院中瑞酒店管理学院( 独立学院),金融学(国际班),511,160260.0,55,base
1111-008,2023,1111,北京工商大学,金融工程(量化金融与统计分析双学士学位项目),北京工商大学,金融工程,631,24958.0,53,base
1111-008,2024,1111,北京工商大学,金融工程(量化金融与统计分析双学士学位项目),北京工商大学,金融工程,613,40410.0,54,base
1114-006,2023,1114,北京工业大学耿丹学院,城乡规划,北京工业大学耿丹学院( 独立学院),城乡规划(国际班),508,153382.0,53,base
1117-010,2023,1117,北京化工大学(“双一流”建设高校),"材料科学与工程(材料,大数据双学士学位)",北京化工大学,材料科学与工程,642,17450.0,54,base
1117-027,2023,1117,北京化工大学(“双一流”建设高校),法学,北京化工大学,法学(卓越实验班),651,12440.0,54,base
1117-027,2024,1117,北京化工大学(“双一流”建设高校),法学,北京化工大学,法学(卓越实验班),651,12160.0,54,base
1117-027,2025,1117,北京化工大学(“双一流”建设高校),法学,北京化工大学,法学(卓越实验班),649,11750.0,56,base
1121-010,2023,1121,北京交通大学(“双一流”建设高校),建筑类(卓越人才拔尖班),北京交通大学,建筑类(建筑与规划),647,14266.0,54,base
1121-010,2024,1121,北京交通大学(“双一流”建设高校),建筑类(卓越人才拔尖班),北京交通大学,建筑类(建筑与规划),645,15212.0,55,base
1128-035,2023,1128,北京林业大学(“双一流”建设高校),英语(语智实验班),北京林业大学,英语,641,18224.0,55,base
1128-035,2024,1128,北京林业大学(“双一流”建设高校),英语(语智实验班),北京林业大学,英语,642,16843.0,56,base
1128-035,2025,1128,北京林业大学(“双一流”建设高校),英语(语智实验班),北京林业大学,英语,640,16213.0,58,base
1133-014,2025,1133,北京外国语大学(“双一流”建设高校),德语,北京外国语大学,德语(双学位),657,8084.0,59,base
1133-044,2025,1133,北京外国语大学(“双一流”建设高校),大数据管理与应用(中外合作办学),北京外国语大学,大数据管理与应用,649,11507.0,59,base
1138-013,2023,1138,北京信息科技大学,机械设计制造及其自动化(中外合作办学),北京信息科技大学,自动化,621,32703.0,57,contains_unique
1138-013,2024,1138,北京信息科技大学,机械设计制造及其自动化(中外合作办学),北京信息科技大学,自动化,617,36439.0,58,contains_unique
1139-007,2023,1139,北京印刷学院,数字出版(实验班),北京印刷学院,数字出版,595,57616.0,57,base
1139-007,2024,1139,北京印刷学院,数字出版(实验班),北京印刷学院,数字出版,629,26288.0,58,base
1143-014,2023,1143,北京中医药大学(“双一流”建设高校),生物工程(交叉创新班),北京中医药大学,生物工程,642,17334.0,58,base
1143-014,2024,1143,北京中医药大学(“双一流”建设高校),生物工程(交叉创新班),北京中医药大学,生物工程,636,20896.0,59,base
1143-016,2023,1143,北京中医药大学(“双一流”建设高校),大数据管理与应用(成思危拔尖人才班),北京中医药大学,大数据管理与应用,632,24049.0,58,base
1143-016,2024,1143,北京中医药大学(“双一流”建设高校),大数据管理与应用(成思危拔尖人才班),北京中医药大学,大数据管理与应用,627,27388.0,59,base
1144-004,2023,1144,对外经济贸易大学(“双一流”建设高校),供应链管理(全部进入金融学双学士学位项目),对外经济贸易大学,供应链管理(与金融学专业双学士学位项目),663,7058.0,58,base
1144-004,2024,1144,对外经济贸易大学(“双一流”建设高校),供应链管理(全部进入金融学双学士学位项目),对外经济贸易大学,供应链管理(与金融学双学士学位项目),662,7538.0,59,base
1144-004,2025,1144,对外经济贸易大学(“双一流”建设高校),供应链管理(全部进入金融学双学士学位项目),对外经济贸易大学,供应链管理(金融学双学士学位项目),660,6814.0,60,base
1149-013,2023,1149,首都师范大学(“双一流”建设高校),法语(世界史双学士学位项目),首都师范大学,法语,639,19527.0,59,base
1153-023,2023,1153,中国传媒大学(“双一流”建设高校),国际新闻与传播(卓越人才实验班),中国传媒大学,国际新闻与传播,663,6887.0,59,base
1153-023,2024,1153,中国传媒大学(“双一流”建设高校),国际新闻与传播(卓越人才实验班),中国传媒大学,国际新闻与传播,660,8299.0,60,base
1153-024,2023,1153,中国传媒大学(“双一流”建设高校),英语(区域国别卓越人才实验班),中国传媒大学,英语,653,11450.0,59,base
1153-024,2024,1153,中国传媒大学(“双一流”建设高校),英语(区域国别卓越人才实验班),中国传媒大学,英语,652,11745.0,60,base
1154-023,2023,1154,中国地质大学(北京)(“双一流”建设高校),经济学(与资勘专业双学士学位),中国地质大学,经济学,640,18504.0,59,base
1158-011,2025,1158,中国社会科学院大学,英语(与国关双学位项目),中国社会科学院大学,英语,654,9483.0,63,base
1159-008,2023,1159,中国人民大学(“双一流”建设高校),社会学类(社会科学基础理论拔尖人才班),中国人民大学,社会学类,688,895.0,61,base
1159-008,2024,1159,中国人民大学(“双一流”建设高校),社会学类(社会科学基础理论拔尖人才班),中国人民大学,社会学类,684,1683.0,62,base
1159-018,2024,1159,中国人民大学(“双一流”建设高校),"工商管理类(数智商务,数智财会,数智金融)",中国人民大学,"工商管理类(数智化方向,含双学位项目)",686,1450.0,62,base
1159-019,2023,1159,中国人民大学(“双一流”建设高校),人力资源管理(经管交叉),中国人民大学,人力资源管理(经管试验班),687,1049.0,61,base
1159-023,2023,1159,中国人民大学(“双一流”建设高校),人工智能,中国人民大学,人工智能(拔尖班),692,590.0,61,base
1159-023,2024,1159,中国人民大学(“双一流”建设高校),人工智能,中国人民大学,人工智能(拔尖班),694,654.0,62,base
1160-016,2024,1160,中国石油大学(北京)(“双一流”建设高校),化学工程与工艺(中外合作办学),中国石油大学,化学工程与工艺,586,68866.0,329,base
1160-016,2025,1160,中国石油大学(北京)(“双一流”建设高校),化学工程与工艺(中外合作办学),中国石油大学,化学工程与工艺,633,21607.0,64,base
1163-005,2023,1163,中国政法大学(“双一流”建设高校),法律英语(涉外法治外语人才培养实验班),中国政法大学,英语(法律英语实验班),662,7467.0,61,contains_unique
1163-005,2024,1163,中国政法大学(“双一流”建设高校),法律英语(涉外法治外语人才培养实验班),中国政法大学,英语(法律英语实验班),659,8641.0,62,contains_unique
1163-005,2025,1163,中国政法大学(“双一流”建设高校),法律英语(涉外法治外语人才培养实验班),中国政法大学,英语(法律英语实验班),656,8529.0,64,contains_unique
1163-007,2023,1163,中国政法大学(“双一流”建设高校),新闻学(卓越新闻传播人才培养实验班),中国政法大学,新闻学,659,8371.0,61,base
1163-007,2024,1163,中国政法大学(“双一流”建设高校),新闻学(卓越新闻传播人才培养实验班),中国政法大学,新闻学,657,9521.0,62,base
1163-007,2025,1163,中国政法大学(“双一流”建设高校),新闻学(卓越新闻传播人才培养实验班),中国政法大学,新闻学,655,8999.0,64,base
1163-023,2023,1163,中国政法大学(“双一流”建设高校),英语(中外合作办学),中国政法大学,英语(法律英语实验班),662,7467.0,61,base
1163-023,2024,1163,中国政法大学(“双一流”建设高校),英语(中外合作办学),中国政法大学,英语(法律英语实验班),659,8641.0,62,base
1163-023,2025,1163,中国政法大学(“双一流”建设高校),英语(中外合作办学),中国政法大学,英语(法律英语实验班),656,8529.0,64,base
1213-508,2023,1213,天津商务职业学院,旅游管理(中外合作办学),天津商务职业学院,旅游管理,423,229447.0,65,base
1224-011,2023,1224,天津理工大学,工商管理(中外合作办学),天津理工大学,工商管理,583,70165.0,67,base
1224-011,2024,1224,天津理工大学,工商管理(中外合作办学),天津理工大学,工商管理,595,59238.0,68,base
1224-011,2025,1224,天津理工大学,工商管理(中外合作办学),天津理工大学,工商管理,589,64184.0,70,base
1230-009,2023,1230,天津商业大学宝德学院,酒店管理,天津商业大学宝德学院( 独立学院),"流管理,酒店管理专业)",522,138423.0,68,contains_unique
1232-013,2023,1232,天津师范大学,计算机科学与技术,天津师范大学,计算机科学与技术(师范),621,32731.0,69,base
1232-013,2024,1232,天津师范大学,计算机科学与技术,天津师范大学,计算机科学与技术(师范),606,47048.0,70,base
1307-001,2023,1307,民政职业大学,康复治疗,北京社会管理职业学院,康复治疗技术,474,188847.0,63,contains_unique
1307-003,2023,1307,民政职业大学,婴幼儿发展与健康管理,北京社会管理职业学院,健康管理,480,182935.0,63,contains_unique
1336-005,2023,1336,应急管理大学,化工安全工程,华北科技学院,安全工程,548,108714.0,76,contains_unique
1336-005,2024,1336,应急管理大学,化工安全工程,华北科技学院,安全工程,499,169952.0,77,contains_unique
1336-005,2025,1336,应急管理大学,化工安全工程,华北科技学院,安全工程,519,149650.0,79,contains_unique
1341-007,2023,1341,河北地质大学,物流管理,河北地质大学,物流管理与工程类,564,90928.0,76,contains_unique
1341-007,2024,1341,河北地质大学,物流管理,河北地质大学,物流管理与工程类,577,79721.0,78,contains_unique
1346-003,2023,1346,邢台学院,化学工程与工艺,邢台学院,化学(师范),558,97881.0,77,contains_unique
1346-003,2024,1346,邢台学院,化学工程与工艺,邢台学院,化学(师范),488,181571.0,78,contains_unique
1346-003,2025,1346,邢台学院,化学工程与工艺,邢台学院,化学(师范),509,161769.0,80,contains_unique
1347-506,2023,1347,邢台医学院,口腔医学技术,邢台医学高等专科学校,口腔医学,510,151500.0,77,contains_unique
1347-506,2024,1347,邢台医学院,口腔医学技术,邢台医学院,口腔医学,509,158450.0,78,contains_unique
1349-027,2023,1349,燕山大学,软件工程(中外合作办学),燕山大学,软件工程,598,54451.0,77,base
1408-001,2023,1408,山西农业大学,农学,山西农业大学,农学(卓越人才实验班),563,91648.0,79,base
1408-008,2023,1408,山西农业大学,林学(森林康养方向),山西农业大学,林学(卓越人才实验班),559,96455.0,79,base
1408-008,2024,1408,山西农业大学,林学(森林康养方向),山西农业大学,林学(卓越人才培养实验班),535,128222.0,81,base
1413-001,2023,1413,太原工业学院,机械设计制造及其自动化,太原工业学院,自动化,541,116649.0,80,contains_unique
1413-016,2023,1413,太原工业学院,化学工程与工业生物工程,太原工业学院,生物工程,529,129809.0,80,contains_unique
1413-016,2024,1413,太原工业学院,化学工程与工业生物工程,太原工业学院,生物工程,521,144636.0,82,contains_unique
1413-019,2023,1413,太原工业学院,安全工程,太原工业学院,化工安全工程,515,145916.0,80,contains_unique
1417-005,2023,1417,运城学院,生物科学(师范),运城学院,生物科学(检验与检测),544,113077.0,81,base
1417-005,2024,1417,运城学院,生物科学(师范),运城学院,生物科学(检验与检测),485,184533.0,83,base
1417-005,2025,1417,运城学院,生物科学(师范),运城学院,生物科学(检验与检测),501,171690.0,85,base
2104-019,2023,2104,大连大学,机械设计制造及其自动化(智造数控卓越实验班),大连大学,机械设计制造及其自动化,577,76867.0,84,base
2104-019,2024,2104,大连大学,机械设计制造及其自动化(智造数控卓越实验班),大连大学,机械设计制造及其自动化,571,86589.0,86,base
2104-019,2025,2104,大连大学,机械设计制造及其自动化(智造数控卓越实验班),大连大学,机械设计制造及其自动化,576,80412.0,88,base
2111-001,2023,2111,大连理工大学(“双一流”建设高校),人工智能(新工科大师班),大连理工大学,人工智能(未来技术班),661,7682.0,85,base
2111-001,2024,2111,大连理工大学(“双一流”建设高校),人工智能(新工科大师班),大连理工大学,人工智能(未来技术班),662,7194.0,87,base
2111-004,2023,2111,大连理工大学(“双一流”建设高校),应用物理学(中外合作办学),大连理工大学,应用物理学(王大珩物理基础科学拔尖计划班),658,8835.0,85,base
2115-016,2023,2115,大连海洋大学,水产养殖学(创新班),大连海洋大学,水产养殖学,561,93970.0,86,base
2115-016,2024,2115,大连海洋大学,水产养殖学(创新班),大连海洋大学,水产养殖学,488,181337.0,88,base
2122-008,2023,2122,东北财经大学,国际经济与贸易(与应用统计双学士学位),东北财经大学,国际经济与贸易,637,20882.0,87,base
2122-008,2025,2122,东北财经大学,国际经济与贸易(与应用统计双学士学位),东北财经大学,国际经济与贸易,630,23616.0,91,base
2129-009,2023,2129,辽宁工业大学,软件工程,辽宁工业大学,软件工程(中外合作办学),553,103352.0,88,base
2129-009,2024,2129,辽宁工业大学,软件工程,辽宁工业大学,软件工程(中外合作办学),518,148084.0,90,base
2129-009,2025,2129,辽宁工业大学,软件工程,辽宁工业大学,软件工程(中外合作办学),515,155319.0,92,base
2133-016,2024,2133,辽宁科技大学,数据科学与大数据技术(中外合作办学),辽宁科技大学,数据科学与大数据技术,541,121682.0,90,base
2133-016,2025,2133,辽宁科技大学,数据科学与大数据技术(中外合作办学),辽宁科技大学,数据科学与大数据技术,540,124247.0,93,base
2136-003,2023,2136,辽宁师范大学,计算机科学与技术(师范),辽宁师范大学,计算机科学与技术,582,71497.0,88,base
2137-001,2023,2137,辽宁石油化工大学,电气工程及其自动化,辽宁石油化工大学,电气工程及其自动化(中外合作办学),537,120649.0,89,base
2137-001,2024,2137,辽宁石油化工大学,电气工程及其自动化,辽宁石油化工大学,电气工程及其自动化(中外合作办学),526,138685.0,91,base
2137-007,2025,2137,辽宁石油化工大学,机械设计制造及其自动化,辽宁石油化工大学,自动化,532,134115.0,93,contains_unique
2137-012,2023,2137,辽宁石油化工大学,自动化,辽宁石油化工大学,电气工程及其自动化(中外合作办学),537,120649.0,89,contains_unique
2137-012,2024,2137,辽宁石油化工大学,自动化,辽宁石油化工大学,电气工程及其自动化(中外合作办学),526,138685.0,91,contains_unique
2139-009,2023,2139,辽宁中医药大学,护理学(中外合作办学),辽宁中医药大学,护理学,567,88026.0,89,base
2139-009,2024,2139,辽宁中医药大学,护理学(中外合作办学),辽宁中医药大学,护理学,529,135545.0,91,base
2151-017,2023,2151,沈阳建筑大学,数据科学与大数据技术,沈阳建筑大学,数据科学与大数据技术(中外合作办学),554,101605.0,90,base
