volunteer_id,year,college_code,college_name,major_name,history_college_name,history_major_name,history_lowest_score,history_lowest_rank,history_source_page,match_level
5031-016,2025,5031,重庆医科大学,药学,重庆医科大学,临床药学,603,48179.0,295,contains_unique
5052-005,2024,5052,重庆中医药学院,药学,重庆中医药学院,中药学,548,113368.0,286,contains_unique
5052-005,2025,5052,重庆中医药学院,药学,重庆中医药学院,中药学,538,126664.0,298,contains_unique
5101-009,2023,5101,成都工业学院,数字媒体技术(中外合作办学),成都工业学院,数字媒体技术,565,89544.0,272,base
5101-009,2024,5101,成都工业学院,数字媒体技术(中外合作办学),成都工业学院,数字媒体技术,557,102206.0,287,base
5101-009,2025,5101,成都工业学院,数字媒体技术(中外合作办学),成都工业学院,数字媒体技术,558,102313.0,299,base
5107-028,2023,5107,成都信息工程大学,软件工程(中外合作办学),成都信息工程大学,软件工程,612,40599.0,273,base
5107-028,2024,5107,成都信息工程大学,软件工程(中外合作办学),成都信息工程大学,软件工程,606,46902.0,287,base
5107-028,2025,5107,成都信息工程大学,软件工程(中外合作办学),成都信息工程大学,软件工程,605,46586.0,300,base
5109-010,2023,5109,成都大学,机械设计制造及其自动化,成都大学,自动化,594,58505.0,273,contains_unique
5109-026,2023,5109,成都大学,计算机科学与技术(中外高水平大学学生交流计划),成都大学,计算机科学与技术,602,50942.0,273,base
5109-026,2024,5109,成都大学,计算机科学与技术(中外高水平大学学生交流计划),成都大学,计算机科学与技术,597,56252.0,288,base
5111-008,2023,5111,成都中医药大学(“双一流”建设高校),中药学(凌一揆班),成都中医药大学,中药学(基地班),619,34922.0,273,base
5111-009,2023,5111,成都中医药大学(“双一流”建设高校),药学,成都中医药大学,中药学(基地班),619,34922.0,273,contains_unique
5120-022,2023,5120,四川大学(“双一流”建设高校),哲学(拔尖计划),四川大学,哲学,661,7712.0,274,base
5120-022,2024,5120,四川大学(“双一流”建设高校),哲学(拔尖计划),四川大学,哲学,662,7524.0,289,base
5120-022,2025,5120,四川大学(“双一流”建设高校),哲学(拔尖计划),四川大学,哲学,659,7320.0,303,base
5120-023,2025,5120,四川大学(“双一流”建设高校),中国古典学(拔尖计划),四川大学,中国古典学,660,6852.0,303,base
5120-024,2023,5120,四川大学(“双一流”建设高校),工程力学(拔尖计划),四川大学,工程力学,660,8201.0,275,base
5129-046,2023,5129,四川农业大学(“双一流”建设高校),环境生态工程(中外合作办学),四川农业大学,环境生态工程,620,33910.0,276,base
5129-046,2024,5129,四川农业大学(“双一流”建设高校),环境生态工程(中外合作办学),四川农业大学,环境生态工程,597,56903.0,290,base
5129-046,2025,5129,四川农业大学(“双一流”建设高校),环境生态工程(中外合作办学),四川农业大学,环境生态工程,595,57288.0,304,base
5131-011,2024,5131,四川师范大学,教育学(师范),四川师范大学,教育学,612,40841.0,291,base
5131-013,2023,5131,四川师范大学,小学教育(师范),四川师范大学,小学教育,615,38069.0,276,base
5131-013,2024,5131,四川师范大学,小学教育(师范),四川师范大学,小学教育,620,33913.0,291,base
5131-015,2023,5131,四川师范大学,心理学(师范),四川师范大学,心理学(网络心理与行为方向),608,44957.0,276,base
5131-015,2024,5131,四川师范大学,心理学(师范),四川师范大学,心理学(网络心理与行为方向),609,43810.0,291,base
5131-016,2024,5131,四川师范大学,数学与应用数学(师范),四川师范大学,数学与应用数学,582,72899.0,291,base
5131-019,2024,5131,四川师范大学,科学教育(师范),四川师范大学,科学教育,556,104036.0,291,base
5131-020,2023,5131,四川师范大学,化学(师范),四川师范大学,化学,602,50318.0,276,base
5131-020,2024,5131,四川师范大学,化学(师范),四川师范大学,化学,490,179351.0,291,base
5131-027,2023,5131,四川师范大学,英语(师范),四川师范大学,英语,617,36645.0,276,base
5131-027,2024,5131,四川师范大学,英语(师范),四川师范大学,英语,614,39608.0,291,base
5131-033,2023,5131,四川师范大学,物理学(师范),四川师范大学,物理学,610,42968.0,276,base
5131-033,2024,5131,四川师范大学,物理学(师范),四川师范大学,物理学,586,69141.0,291,base
5131-061,2024,5131,四川师范大学,网络工程(中外合作办学),四川师范大学,网络工程(网络安全方向),581,74559.0,291,base
5131-061,2025,5131,四川师范大学,网络工程(中外合作办学),四川师范大学,网络工程,583,71275.0,304,base
5131-062,2023,5131,四川师范大学,大数据管理与应用(中外合作办学),四川师范大学,大数据管理与应用,596,56508.0,276,base
5131-062,2024,5131,四川师范大学,大数据管理与应用(中外合作办学),四川师范大学,大数据管理与应用,591,63430.0,291,base
5131-062,2025,5131,四川师范大学,大数据管理与应用(中外合作办学),四川师范大学,大数据管理与应用,585,69148.0,304,base
5141-001,2023,5141,西南财经大学(“双一流”建设高校),数字经济(基础学科拔尖实验班),西南财经大学,数字经济,651,12106.0,278,base
5143-023,2023,5143,西南交通大学(“双一流”建设高校),建筑学(建筑学与大数据双学位),西南交通大学,建筑学,645,15458.0,278,base
5143-023,2024,5143,西南交通大学(“双一流”建设高校),建筑学(建筑学与大数据双学位),西南交通大学,建筑学,606,46874.0,293,base
5146-006,2023,5146,西南石油大学(“双一流”建设高校),自动化,西南石油大学,电气工程及其自动化,616,37181.0,279,contains_unique
5146-006,2024,5146,西南石油大学(“双一流”建设高校),自动化,西南石油大学,电气工程及其自动化,614,38993.0,294,contains_unique
5172-503,2025,5172,四川长江职业学院,具身智能机器人技术,四川长江职业学院( 民办学校),智能机器人技术,268,,310,contains_unique
5188-508,2025,5188,泸州医疗器械职业学院,药学,泸州医疗器械职业学院( 民办学校),移动应用开发药学,426,239575.0,313,contains_unique
5204-008,2023,5204,贵州医科大学,药学,贵州医科大学,药学(中外合作办学),560,95762.0,283,base
5204-008,2024,5204,贵州医科大学,药学,贵州医科大学,药学(中外合作办学),486,183658.0,300,base
5204-008,2025,5204,贵州医科大学,药学,贵州医科大学,药学(中外合作办学),501,170916.0,314,base
5206-004,2023,5206,贵州中医药大学,药学,贵州中医药大学,中药学,571,83001.0,283,contains_unique
5210-012,2023,5210,贵州大学(“双一流”建设高校),自动化,贵州大学,机械设计制造及其自动化(中外合作办学),597,55038.0,284,contains_unique
5210-012,2024,5210,贵州大学(“双一流”建设高校),自动化,贵州大学,机械设计制造及其自动化(中外合作办学),599,54918.0,300,contains_unique
5223-001,2023,5223,贵州师范大学,旅游管理(3+1),贵州师范大学,旅游管理,527,132861.0,284,base
5223-002,2023,5223,贵州师范大学,计算机科学与技术(3+1),贵州师范大学,计算机科学与技术,538,120259.0,284,base
5304-003,2023,5304,昆明理工大学,智能采矿工程,昆明理工大学,采矿工程,566,88508.0,285,contains_unique
5304-003,2024,5304,昆明理工大学,智能采矿工程,昆明理工大学,采矿工程,540,122674.0,302,contains_unique
5304-003,2025,5304,昆明理工大学,智能采矿工程,昆明理工大学,采矿工程,547,115798.0,317,contains_unique
5304-007,2024,5304,昆明理工大学,机械工程(维德创新),昆明理工大学,机械工程(维德创新班),595,58839.0,302,base
5304-007,2025,5304,昆明理工大学,机械工程(维德创新),昆明理工大学,机械工程(维德创新班),596,56136.0,317,base
5304-016,2025,5304,昆明理工大学,环境工程(环工学院培养),昆明理工大学,环境工程(拔尖班),574,83171.0,317,base
5304-035,2023,5304,昆明理工大学,矿物加工工程(拔尖),昆明理工大学,矿物加工工程,573,80512.0,285,base
5304-035,2024,5304,昆明理工大学,矿物加工工程(拔尖),昆明理工大学,矿物加工工程,510,157266.0,302,base
5304-035,2025,5304,昆明理工大学,矿物加工工程(拔尖),昆明理工大学,矿物加工工程,541,123097.0,317,base
5306-505,2023,5306,昆明冶金职业大学,电气自动化技术(中外合作办学)(中德),昆明冶金高等专科学校,电气自动化技术,438,218986.0,286,base
5306-505,2024,5306,昆明冶金职业大学,电气自动化技术(中外合作办学)(中德),昆明冶金高等专科学校,电气自动化技术,445,219754.0,303,base
5306-505,2025,5306,昆明冶金职业大学,电气自动化技术(中外合作办学)(中德),昆明冶金高等专科学校,电气自动化技术,452,220060.0,318,base
5306-506,2025,5306,昆明冶金职业大学,机电一体化技术(中外合作办学)(中加),昆明冶金高等专科学校,机电一体化技术,438,231184.0,318,base
5313-034,2023,5313,云南财经大学,应用统计学,云南财经大学,统计学,558,97141.0,287,contains_unique
5313-034,2024,5313,云南财经大学,应用统计学,云南财经大学,统计学,519,146879.0,304,contains_unique
5313-034,2025,5313,云南财经大学,应用统计学,云南财经大学,统计学,531,135429.0,319,contains_unique
5320-020,2023,5320,云南农业大学,土木工程(卓越工程师班),云南农业大学,土木工程,552,104471.0,289,base
5320-020,2024,5320,云南农业大学,土木工程(卓越工程师班),云南农业大学,土木工程,535,128844.0,306,base
5320-020,2025,5320,云南农业大学,土木工程(卓越工程师班),云南农业大学,土木工程,518,151077.0,321,base
5322-505,2023,5322,昆明城市学院,大数据与财务管理,昆明城市学院( 民办学校),财务管理,522,138375.0,289,contains_unique
5336-504,2025,5336,云南新兴职业学院,动物药学,云南新兴职业学院( 民办学校),药学,365,269624.0,323,contains_unique
6104-515,2023,6104,陕西交通职业技术学院,计算机网络技术(中外合作办学),陕西交通职业技术学院,计算机网络技术,498,164553.0,291,base
6104-516,2024,6104,陕西交通职业技术学院,软件技术(中外合作办学),陕西交通职业技术学院,软件技术,475,194633.0,309,base
6104-516,2025,6104,陕西交通职业技术学院,软件技术(中外合作办学),陕西交通职业技术学院,软件技术,475,199504.0,325,base
6105-015,2023,6105,陕西科技大学,自动化(中外合作办学),陕西科技大学,机械设计制造及其自动化(中外合作办学),572,81722.0,291,contains_unique
6107-018,2023,6107,陕西理工大学,电气工程及其自动化,陕西理工大学,电气工程及其自动化(中外合作办学),526,133351.0,292,base
6107-018,2024,6107,陕西理工大学,电气工程及其自动化,陕西理工大学,电气工程及其自动化(中外合作办学),519,146784.0,310,base
6107-018,2025,6107,陕西理工大学,电气工程及其自动化,陕西理工大学,自动化,573,83406.0,326,contains_unique
6107-021,2023,6107,陕西理工大学,化学工程与工艺,陕西理工大学,化学(师范),573,80889.0,292,contains_unique
6107-021,2024,6107,陕西理工大学,化学工程与工艺,陕西理工大学,化学(师范),497,172309.0,310,contains_unique
6107-021,2025,6107,陕西理工大学,化学工程与工艺,陕西理工大学,化学(师范),523,145088.0,326,contains_unique
6107-024,2023,6107,陕西理工大学,机械设计制造及其自动化,陕西理工大学,机械设计制造及其自动化(中外合作办学),502,159779.0,292,base
6107-024,2024,6107,陕西理工大学,机械设计制造及其自动化,陕西理工大学,机械设计制造及其自动化(中外合作办学),514,153472.0,310,base
6107-024,2025,6107,陕西理工大学,机械设计制造及其自动化,陕西理工大学,自动化,573,83406.0,326,contains_unique
6112-007,2024,6112,渭南师范学院,日语,渭南师范学院,日语(师范),565,93748.0,310,base
6112-007,2025,6112,渭南师范学院,日语,渭南师范学院,日语(师范),560,100180.0,326,base
6118-504,2025,6118,西安翻译学院,商务英语,西安翻译学院( 民办学校),英语,531,135792.0,327,contains_unique
6120-001,2024,6120,西安工业大学,电气工程及其自动化,西安工业大学,自动化(中外合作办学),587,67297.0,311,contains_unique
6120-007,2023,6120,西安工业大学,机械设计制造及其自动化,西安工业大学,机械设计制造及其自动化(中外合作办学),573,80820.0,293,base
6120-007,2024,6120,西安工业大学,机械设计制造及其自动化,西安工业大学,机械设计制造及其自动化(中外合作办学),572,84567.0,311,base
6123-005,2023,6123,西安航空学院,机械设计制造及其自动化(中外合作办学),西安航空学院,机械设计制造及其自动化,541,116223.0,293,base
6123-005,2024,6123,西安航空学院,机械设计制造及其自动化(中外合作办学),西安航空学院,自动化,535,128164.0,311,contains_unique
6123-005,2025,6123,西安航空学院,机械设计制造及其自动化(中外合作办学),西安航空学院,自动化,544,119858.0,328,contains_unique
6123-008,2025,6123,西安航空学院,信息与计算科学(中外合作办学),西安航空学院,信息与计算科学,512,158566.0,328,base
6125-004,2023,6125,西安建筑科技大学,机械设计制造及其自动化,西安建筑科技大学,自动化,607,45160.0,293,contains_unique
6125-004,2024,6125,西安建筑科技大学,机械设计制造及其自动化,西安建筑科技大学,自动化,602,51158.0,312,contains_unique
6125-004,2025,6125,西安建筑科技大学,机械设计制造及其自动化,西安建筑科技大学,自动化,599,53033.0,328,contains_unique
6125-016,2023,6125,西安建筑科技大学,智能建造(中外合作办学),西安建筑科技大学,智能建造,601,51261.0,293,base
6125-016,2024,6125,西安建筑科技大学,智能建造(中外合作办学),西安建筑科技大学,智能建造,578,77977.0,312,base
6125-016,2025,6125,西安建筑科技大学,智能建造(中外合作办学),西安建筑科技大学,智能建造,568,89995.0,328,base
6125-018,2023,6125,西安建筑科技大学,环境科学(中外合作办学),西安建筑科技大学,环境科学,573,80916.0,293,base
6125-018,2024,6125,西安建筑科技大学,环境科学(中外合作办学),西安建筑科技大学,环境科学,545,116646.0,312,base
6126-002,2023,6126,西安建筑科技大学华清学院,自动化,西安建筑科技大学华清学院( 独立学院),电气工程及其自动化,513,148466.0,294,contains_unique
6126-002,2024,6126,西安建筑科技大学华清学院,自动化,西安建筑科技大学华清学院( 独立学院),电气工程及其自动化,500,168498.0,312,contains_unique
6130-010,2023,6130,西安理工大学,电气工程及其自动化,西安理工大学,自动化,611,41468.0,294,contains_unique
6133-502,2023,6133,西安欧亚学院,大数据与财务管理,西安欧亚学院( 民办学校),财务管理,525,135088.0,295,contains_unique
6133-502,2024,6133,西安欧亚学院,大数据与财务管理,西安欧亚学院( 民办学校),财务管理,540,123191.0,314,contains_unique
6133-502,2025,6133,西安欧亚学院,大数据与财务管理,西安欧亚学院( 民办学校),财务管理,540,124696.0,330,contains_unique
6140-007,2023,6140,西安外事学院,日语,西安外事学院( 民办学校),应用日语,452,208455.0,296,contains_unique
6140-007,2024,6140,西安外事学院,日语,西安外事学院( 民办学校),应用日语,446,219374.0,315,contains_unique
6141-003,2023,6141,西安文理学院,英语,西安文理学院,英语(师范),567,88292.0,297,base
6141-003,2024,6141,西安文理学院,英语,西安文理学院,英语(师范),582,73897.0,315,base
6141-003,2025,6141,西安文理学院,英语,西安文理学院,英语(师范),572,85263.0,331,base
6141-004,2024,6141,西安文理学院,数学与应用数学,西安文理学院,数学与应用数学(师范),520,145577.0,315,base
6141-004,2025,6141,西安文理学院,数学与应用数学,西安文理学院,数学与应用数学(师范),524,144085.0,331,base
6143-015,2023,6143,西安邮电大学,信息工程(中外合作办学),西安邮电大学,电子信息工程,610,43048.0,297,contains_unique
6143-015,2024,6143,西安邮电大学,信息工程(中外合作办学),西安邮电大学,电子信息工程,609,44230.0,316,contains_unique
6144-020,2024,6144,西北大学(“双一流”建设高校),文物保护技术(中外合作办学),西北大学,文物保护技术,636,21182.0,316,base
6144-021,2025,6144,西北大学(“双一流”建设高校),金融数学(中外合作办学),西北大学,金融数学,626,26230.0,332,base
6146-010,2024,6146,西安明德理工学院,人工智能,西安明德理工学院( 民办学校),人工智能技术应用,419,237024.0,316,contains_unique
6146-010,2025,6146,西安明德理工学院,人工智能,西安明德理工学院( 民办学校),人工智能技术应用,422,241946.0,332,contains_unique
6147-017,2023,6147,西北农林科技大学(“双一流”建设高校),食品科学与工程,西北农林科技大学,食品科学与工程(中外合作办学),628,27236.0,298,base
6147-017,2024,6147,西北农林科技大学(“双一流”建设高校),食品科学与工程,西北农林科技大学,食品科学与工程(中外合作办学),621,32641.0,317,base
6147-017,2025,6147,西北农林科技大学(“双一流”建设高校),食品科学与工程,西北农林科技大学,食品科学与工程(中外合作办学),619,32116.0,333,base
6147-018,2023,6147,西北农林科技大学(“双一流”建设高校),食品营养与健康,西北农林科技大学,食品营养与健康(卓越班),643,16481.0,298,base
6147-018,2024,6147,西北农林科技大学(“双一流”建设高校),食品营养与健康,西北农林科技大学,食品营养与健康(卓越班),641,17366.0,317,base
6147-018,2025,6147,西北农林科技大学(“双一流”建设高校),食品营养与健康,西北农林科技大学,食品营养与健康(卓越班),634,20491.0,333,base
6150-005,2023,6150,咸阳师范学院,财务管理,咸阳师范学院,财务管理(师范),562,93584.0,298,base
6150-005,2024,6150,咸阳师范学院,财务管理,咸阳师范学院,财务管理(师范),575,81795.0,317,base
6152-504,2023,6152,陕西国际商贸学院,中药学,陕西国际商贸学院( 民办学校),药学,439,218176.0,299,contains_unique
6152-504,2025,6152,陕西国际商贸学院,中药学,陕西国际商贸学院( 民办学校),药学,398,255245.0,333,contains_unique
6156-003,2023,6156,商洛学院,电气工程及其自动化,商洛学院,电气工程及其自动化(中外合作办学),534,124343.0,299,base
6156-003,2024,6156,商洛学院,电气工程及其自动化,商洛学院,电气工程及其自动化(中外合作办学),522,143312.0,318,base
6156-003,2025,6156,商洛学院,电气工程及其自动化,商洛学院,电气工程及其自动化(中外合作办学),523,144712.0,334,base
6204-023,2025,6204,兰州大学(“双一流”建设高校),应用物理学(原子核物理方向基地班),兰州大学,物理学(量子科技创新班),647,12493.0,335,contains_unique
6209-021,2023,6209,兰州财经大学,商务经济学,兰州财经大学,经济学,564,90570.0,302,contains_unique
6209-021,2024,6209,兰州财经大学,商务经济学,兰州财经大学,经济学,582,73687.0,321,contains_unique
6209-021,2025,6209,兰州财经大学,商务经济学,兰州财经大学,经济学,571,86916.0,337,contains_unique
6213-003,2023,6213,天水师范大学,化学(师范),天水师范学院,应用化学,540,117400.0,302,contains_unique
6215-017,2024,6215,西北师范大学,计算机科学与技术(卓越工程师),西北师范大学,计算机科学与技术,563,95854.0,322,base
6215-017,2025,6215,西北师范大学,计算机科学与技术(卓越工程师),西北师范大学,计算机科学与技术,564,94433.0,338,base
6217-004,2023,6217,甘肃农业大学,园林,甘肃农业大学,风景园林,551,105924.0,303,contains_unique
6217-004,2024,6217,甘肃农业大学,园林,甘肃农业大学,风景园林,565,93145.0,322,contains_unique
6217-004,2025,6217,甘肃农业大学,园林,甘肃农业大学,风景园林,564,95038.0,338,contains_unique
6219-003,2023,6219,兰州石化职业技术大学,化工智能制造工程技术,兰州石化职业技术大学,智能制造工程技术,528,130873.0,303,contains_unique
6219-003,2024,6219,兰州石化职业技术大学,化工智能制造工程技术,兰州石化职业技术大学,智能制造工程技术,528,136377.0,322,contains_unique
6301-006,2023,6301,青海大学(“双一流”建设高校),生物技术(高原生物学菁英班),青海大学,生物技术,605,47624.0,305,base
6301-006,2024,6301,青海大学(“双一流”建设高校),生物技术(高原生物学菁英班),青海大学,生物技术,603,50142.0,324,base
6301-006,2025,6301,青海大学(“双一流”建设高校),生物技术(高原生物学菁英班),青海大学,生物技术,582,72577.0,340,base
6301-007,2024,6301,青海大学(“双一流”建设高校),生态学(高原生物学菁英班),青海大学,生态学,602,51873.0,324,base
6301-007,2025,6301,青海大学(“双一流”建设高校),生态学(高原生物学菁英班),青海大学,生态学,544,119066.0,340,base
6301-010,2023,6301,青海大学(“双一流”建设高校),材料成型及控制工程,青海大学,材料成型及控制工程(卓越工程师),603,49717.0,305,base
6301-010,2024,6301,青海大学(“双一流”建设高校),材料成型及控制工程,青海大学,材料成型及控制工程(卓越工程师),588,66404.0,324,base
6301-013,2023,6301,青海大学(“双一流”建设高校),新能源材料与器件(计算材料创新班),青海大学,新能源材料与器件,614,38634.0,305,base
6301-016,2023,6301,青海大学(“双一流”建设高校),自动化(对口支援高校联合培养班),青海大学,自动化,619,34412.0,305,base
6301-016,2024,6301,青海大学(“双一流”建设高校),自动化(对口支援高校联合培养班),青海大学,自动化,617,35940.0,324,base
6301-016,2025,6301,青海大学(“双一流”建设高校),自动化(对口支援高校联合培养班),青海大学,自动化,615,36093.0,340,base
6301-019,2023,6301,青海大学(“双一流”建设高校),土木工程,青海大学,土木工程(创新实验班),611,41460.0,305,base
6301-022,2023,6301,青海大学(“双一流”建设高校),测绘工程(智能测绘创新班),青海大学,测绘工程,602,49918.0,305,base
6301-022,2024,6301,青海大学(“双一流”建设高校),测绘工程(智能测绘创新班),青海大学,测绘工程,591,63340.0,324,base
6301-035,2023,6301,青海大学(“双一流”建设高校),草业科学(卓越草业师),青海大学,草业科学,620,33276.0,305,base
6301-035,2024,6301,青海大学(“双一流”建设高校),草业科学(卓越草业师),青海大学,草业科学,581,74347.0,324,base
6305-005,2024,6305,青海理工学院,电气工程及其自动化,青海理工学院,自动化,518,148196.0,324,contains_unique
6305-009,2024,6305,青海理工学院,地理空间信息工程,青海理工学院,信息工程,518,148737.0,324,contains_unique
6305-009,2025,6305,青海理工学院,地理空间信息工程,青海理工学院,信息工程,519,149752.0,341,contains_unique
6405-007,2023,6405,宁夏大学(“双一流”建设高校),机械工程(中外合作办学),宁夏大学,机械工程(卓越工程师),617,36239.0,305,base
6417-509,2023,6417,银川科技学院,计算机应用技术(创新实验班),银川科技学院( 民办学校),计算机应用技术,348,264467.0,306,base
6417-509,2024,6417,银川科技学院,计算机应用技术(创新实验班),银川科技学院( 民办学校),计算机应用技术,395,249929.0,326,base
6417-509,2025,6417,银川科技学院,计算机应用技术(创新实验班),银川科技学院( 民办学校),计算机应用技术,378,264529.0,342,base
6417-510,2023,6417,银川科技学院,大数据与财务管理(创新实验班),银川科技学院( 民办学校),大数据与财务管理,349,264083.0,306,base
6417-510,2024,6417,银川科技学院,大数据与财务管理(创新实验班),银川科技学院( 民办学校),大数据与财务管理,360,263613.0,326,base
6417-510,2025,6417,银川科技学院,大数据与财务管理(创新实验班),银川科技学院( 民办学校),大数据与财务管理,318,281515.0,342,base
6502-006,2023,6502,新疆财经大学,统计学,新疆财经大学,经济统计学,543,114174.0,307,contains_unique
6506-006,2023,6506,新疆工程学院,电气工程及其自动化,新疆工程学院,自动化,528,130806.0,308,contains_unique
6506-006,2024,6506,新疆工程学院,电气工程及其自动化,新疆工程学院,自动化,512,155560.0,328,contains_unique
6506-006,2025,6506,新疆工程学院,电气工程及其自动化,新疆工程学院,自动化,509,162490.0,345,contains_unique
6510-012,2023,6510,新疆第二医学院,中药学,新疆第二医学院,药学,548,109007.0,309,contains_unique
6524-521,2024,6524,喀什职业技术学院,中药学,喀什职业技术学院,药学,429,230729.0,330,contains_unique
9001-018,2023,9001,海军军医大学(“双一流”建设高校),中药学,海军军医大学,药学(药剂师),642,17389.0,124,contains_unique
